restaurant,account,name,level,comment_star,comment,
天丼てんや,55654937699b6e3d4769fedd,訪羽玩食趣,愛食記部落客(314篇食記),0,台灣首店TENDON TENYA天丼てんや世界第一天婦羅丼飯連鎖店/小資族美食首選/與東京同步的究極天丼+ 1分享開啟食記›,
天丼てんや,54c4a1d62756dd7ce9f38d3d,大胃米粒DM,愛食記部落客(658篇食記),0,"世界第一平價天婦羅丼飯來台灣囉 !天丼てんや,TENYA天丼(北車店),淺草海老丼,台灣版比日本多一隻黑虎蝦～超高CP值必嚐,台北車站美食,台北天丼推薦,+ 3分享開啟食記›",
天丼てんや,54b255e0d4fdab1c7d573501,謝蘿莉,愛食記部落客(1252篇食記),0,台北美食 | 台北天丼 天丼てんや。日本第一名丼飯登台，開幕首天人潮多到炸出來，一碗只要170元！(台北車站)+ 1分享開啟食記›,
天丼てんや,5b7d25d1f524686ffbfd3a3f,松鼠女孩愛旅行,愛食記部落客(18篇食記),5,天丼てんや。日本第一平價天丼來台。台灣首店進駐北車HOYII。170元起即可享用日式道地美味表示讚賞分享開啟食記›,
天丼てんや,580e334123679c20c3036445,Saint．聖吃遊 ‧ 回憶倉儲,愛食記部落客(229篇食記),3.5,台灣天丼てんや｜平價日本連鎖天婦羅，天雅餐飲一號店就在台北車站！+ 4分享開啟食記›,
天丼てんや,5ad0d2fcf524684e2a8f6087,妃靜,愛食記部落客(279篇食記),0,台北美食-TENDON TENYA天丼てんや.世界第一天婦羅丼飯連鎖店.HOYII北車站.北車必吃.美食推薦+ 7分享開啟食記›,
天丼てんや,5ade0a7f2261396432e331a7,鴨子的歡樂城堡,愛食記部落客(189篇食記),4.5,天丼てんや終於來台，兩百多元的天丼，就是比日本多一隻黑虎蝦!!+ 15分享開啟食記›,
天丼てんや,54e2d1612756dd2d9432baaa,隨裕而安,愛食記部落客(529篇食記),0,天丼てんや台灣首店 世界第一天婦羅丼飯連鎖店 (菜單價位地址) 台北美食推薦表示讚賞分享開啟食記›,
天丼てんや,556570d72756dd3945a3381c,壞波妞,愛食記部落客(801篇食記),0,天丼てんや 台灣1號店-HOYII北車店，與日本東京同步的庶民品牌，小資族站前口袋美食首選表示讚賞分享開啟食記›,
天丼てんや,54f5d3172756dd31b653c816,F&C 美食日記,愛食記部落客(63篇食記),4,史上最平價最高CP值天婦羅丼飯來台！日本30年老店「天丼てんや」超低價170元起！（文末菜單）+ 1分享開啟食記›,
吳家牛肉麵,5592b3eb2756dd69576662db,沙拉飯團,愛食記部落客(129篇食記),0,北投美食『吳家牛肉麵』韓國白鐘元推薦三寶麵/菜單/北投人氣排隊老店/宵夜+ 1分享開啟食記›,
吳家牛肉麵,54d831152756dd62678a145e,Nancy將的生活筆計本,愛食記部落客(1149篇食記),0,"吳家牛肉麵,北投在地老店,牛肉湯底濃郁,不過我們更愛小菜的表現表示讚賞分享開啟食記›",
吳家牛肉麵,58eae231699b6e777bbb27f0,王俊傑,紫級會員(156則評論),3.5,吃起來還不錯，但是湯頭不夠濃郁、也不夠辣很像是在吃原味牛肉麵唯一厲害的就是他們家的牛筋，完全沒有牛騷味，入口即化反而隔壁的志明比較好吃+ 2分享,
吳家牛肉麵,5603638d699b6e473c337929,黃冠儒,銀級會員(14則評論),4,北投三大牛肉麵之一，吃完很飽足，牛肉也很入味👍+ 1分享,
吳家牛肉麵,54ff8fcf2756dd589c383597,Wisely的拍拍照寫寫字,愛食記部落客(1505篇食記),0,台北北投。吳家牛肉麵︱老字號三大牛肉麵之一，半筋半肉麵&滷菜不錯吃表示讚賞分享開啟食記›,
吳家牛肉麵,551cccda2756dd4597ed18fd,老K,愛食記部落客(1416篇食記),0,不油膩的紅燒湯頭 小菜好吃哦-吳家牛肉麵@捷運新北投站@北投+ 4分享開啟食記›,
吳家牛肉麵,53ad06a2d4fdab7e8b23d191,Jinglejingle,愛食記部落客(488篇食記),0,吳家牛肉麵。半筋半肉牛肉麵好吃，小菜拼盤也很厲害+ 2分享開啟食記›,
吳家牛肉麵,54d377f82756dd727e83fd12,愛伯特,愛食記部落客(819篇食記),0,台北北投．吳家牛肉麵（加湯後味道更濃郁好喝）+ 2分享開啟食記›,
馬李王早午餐（寵物友善）,5cf34c7ef52468413d6f73f9,跟小資媽一起吃喝玩樂,愛食記部落客(57篇食記),5,馬李王早午餐 不限時 義大利麵 三明治 漢堡 甜點 炸物 炸雞 飲料 寵物友善餐廳 鄰近行天宮 台北中山區美食記+ 1分享開啟食記›,
馬李王早午餐（寵物友善）,5ad0d2fcf524684e2a8f6087,妃靜,愛食記部落客(279篇食記),4.5,中山區美食-馬李王早午餐.早午餐/漢堡/義大利麵/燉飯.寵物友善餐廳.不限時早午餐.行天宮站美食.台北早午餐推薦.近行天宮捷運站+ 1分享開啟食記›,
馬李王早午餐（寵物友善）,580a3d06699b6e11ed1f0dc4,朵利斯,愛食記部落客(313篇食記),4,馬李王早午餐 -行天宮美食推薦-睡到飽也能吃到豐盛早餐X平價的寵物友善餐廳+ 3分享開啟食記›,
富宏牛肉麵,5797032323679c70d1e7f61a,饅頭弟,愛食記部落客(350篇食記),4.5,富宏牛肉麵～西門捷運站，24小時不打烊的國民小吃牛肉麵，米其林必推的銅板美食，加湯加麵不用錢+ 1分享開啟食記›,
富宏牛肉麵,5d8e29012261394828bb34b1,CHi Chiew,(4則評論),5,好好吃的牛肉麵，牛肉嫩滑！來自香港🇭🇰表示讚賞分享,
富宏牛肉麵,54aa8a07d4fdab4123ea6896,陳小沁,愛食記部落客(1227篇食記),0,"富宏牛肉麵｜8000多人評價,4.2顆星!超熱門西門町牛肉麵!+ 1分享開啟食記›",
富宏牛肉麵,5810236223679c26d5a87744,Mandy Hung,紫級會員(160則評論),3.5,免費加湯加麵且附贈一杯飲料，cp值高，24小時不停歇+ 3分享,
富宏牛肉麵,53af0b6ad4fdab13bc255e05,水晶安蹄,愛食記部落客(1094篇食記),0,富宏牛肉麵 西門24小時營業 平價牛肉麵+ 4分享開啟食記›,
富宏牛肉麵,5bd0a5ccf524683fcb6a6045,Leo Wong,(1則評論),4,牛肉麵好吃+ 3分享,
富宏牛肉麵,59b20f12f52468252aefd3de,Hana食旅生活,愛食記部落客(246篇食記),5,富宏牛肉麵 | 好評推薦 24小時平價人氣宵夜美食 小碗肉多份量大 一碗麵送一杯飲料+ 3分享開啟食記›,
富宏牛肉麵,54b1f9e7d4fdab0606e371bf,波比看世界,愛食記部落客(672篇食記),0,【西門町】富宏牛肉麵：免費加湯加麵兼送罐裝飲料，百元有找好評爆多+ 2分享開啟食記›,
富宏牛肉麵,5801ef3d2756dd64f39f4e89,林昱吟,銀級會員(14則評論),0,人潮多便宜好吃 とっても美味しいスープ最高+ 5分享,
富宏牛肉麵,577e1391699b6e79571ca016,玖肆,愛食記部落客(87篇食記),0,富宏牛肉麵。CP值超高評價牛肉麵+ 1分享開啟食記›,
富宏牛肉麵,599ce25bf52468445f93ea35,주자두,銀級會員(25則評論),0,肉好吃細麵寬麵也都好吃表示讚賞分享,
富宏牛肉麵,54488b20d4fdab280cba83f0,水豚少女的垃圾記事,愛食記部落客(20篇食記),4.5,西門町超佛心美食！富宏牛肉麵→佛心到你會邊吃邊哭的超平價美味小吃，加湯免費，飲料無限暢飲！←+ 10分享開啟食記›,
富宏牛肉麵,551cccda2756dd4597ed18fd,老K,愛食記部落客(1416篇食記),0,西門町的平價牛肉麵 什麼時侯來都吃的到-建宏牛肉麵@捷運西門站@洛陽街+ 3分享開啟食記›,
富宏牛肉麵,53e0fb53d4fdab77132e73f6,ᴄʜɪᴇʜʏᴀ,銀級會員(15則評論),5,#🐧🐮のʏᴜᴍᴍʏғᴏᴏᴅ「富宏牛肉麵」📍台北市萬華區洛陽街67號ᴄᴘ值：⭐️⭐️⭐️⭐️⭐️✔️牛肉麵💰大110/中100/小90✔️各式小菜 💰20🎌一般來說小碗的就很多了可以加湯👍🏻加牛油更好吃😋🎌表示讚賞分享,
富宏牛肉麵,55a7befc699b6e5859d04dda,Chu YolanDa,金級會員(63則評論),4.5,一碗大的已經夠2人吃！男友很喜歡，常常念著要去吃。表示讚賞分享,
富宏牛肉麵,56d93a36699b6e3ae148e93b,Leo Nip,(1則評論),0,得。表示讚賞分享,
富宏牛肉麵,55136dba2756dd417a69851e,小芝芝,愛食記部落客(545篇食記),0,富宏牛肉麵 西門 加湯加麵不用錢! 吃到飽80元! 內用送飲料 24H營業消夜 CP值超高(原建宏牛肉麵)+ 23分享開啟食記›,
富宏牛肉麵,54e41f9a2756dd560a9c0203,Nash，神之領域,愛食記部落客(1649篇食記),0,富宏牛肉麵 表裡一致、毫不做作的牛肉麵+ 7分享開啟食記›,
富宏牛肉麵,54ff8fcf2756dd589c383597,Wisely的拍拍照寫寫字,愛食記部落客(1505篇食記),0,富宏牛肉麵＠西門町原建宏牛肉麵正宗經營，24小時不打烊+ 1分享開啟食記›,
富宏牛肉麵,53d50ccbd4fdab592b9d6183,Tina  Wang,(1則評論),0,便宜又大碗表示讚賞分享,
富宏牛肉麵,53e78265d4fdab7c8210d432,劉雅云,(1則評論),0,麵真的便宜又大碗cp值超高建議一定要搭配旁邊的佐料表示讚賞分享,
富宏牛肉麵,539c814e6f345b40f43563fa,許閔惠,(1則評論),0,這家真口味真的很好！湯頭很清爽表示讚賞分享,
富宏牛肉麵,53bdcbdfd4fdab09ca3909e3,Vivi醬,愛食記部落客(324篇食記),0,富宏牛肉麵(原名建宏牛肉麵) 24小時 老店 平價 傳統美食小吃+ 56分享開啟食記›,
富宏牛肉麵,54bc6dafd4fdab38ef685605,AJ,愛食記部落客(469篇食記),0,小碗就好飽 建宏牛肉麵表示讚賞分享開啟食記›,
富宏牛肉麵,54abebe9d4fdab6ecb6925fa,claire的幸福筆記,愛食記部落客(222篇食記),0,建宏牛肉麵，CP值高的平價美味+ 3分享開啟食記›,
富宏牛肉麵,554c6d7d699b6e3316d847a3,冰蹦拉 美食旅行🍰🍧,愛食記部落客(285篇食記),0,建宏牛肉麵，八十塊擁有美味牛肉麵(C/P值高)表示讚賞分享開啟食記›,
富宏牛肉麵,55e513b32756dd75cdcda671,葉癮評饗,愛食記部落客(1450篇食記),0,大碗滿足的平價牛肉麵。建宏牛肉麵總店(改名富宏牛肉麵) /洛陽街/食尚玩家介紹表示讚賞分享開啟食記›,
富宏牛肉麵,54bcbd0ad4fdab48a740e533,寒武紀,愛食記部落客(762篇食記),0,建宏牛肉麵‧24小時不打烊，西門町人氣爆棚超平價美食！表示讚賞分享開啟食記›,
富宏牛肉麵,54d767b42756dd4c31dd5ca5,簡單生活 ～ 阿福,愛食記部落客(278篇食記),0,[美食] 台北洛陽街。建宏牛肉麵總店 呷粗飽、俗又大碗的牛肉麵表示讚賞分享開啟食記›,
VEGE TEJI YA 菜豚屋,54bc6dafd4fdab38ef685605,AJ,愛食記部落客(469篇食記),0,VEGE TEJI YA 菜豚屋 韓式烤肉 菜色多元 自家農場經營的蔬菜 新鮮美味 結尾的鐵板炒飯好吃極了 近微風廣場表示讚賞分享開啟食記›,
VEGE TEJI YA 菜豚屋,56fcc26e2756dd243693c880,Chloe Lo,(3則評論),5,很棒，菜超新鮮肉好吃味道很好表示讚賞分享,
VEGE TEJI YA 菜豚屋,58a1741f699b6e06ce5ad123,林瑪莎,銀級會員(34則評論),5,食物美味，服務佳，會替第一次來的客人很仔細的介紹餐點，老闆還會主動建議不用點太多避免浪費食物，新鮮的芝麻菜生菜無限食用，會主動鼓勵客人多吃；有桌邊服務幫忙烤肉，老人家弄翻湯，服務人員立即過來擦拭，還會問有沒有燙到，服務真的很甘心！除了冷氣有點不夠涼外，整體很滿意，因為忙著享受用餐，就忘了替食物拍照了😛 是一定會再訪的店家！+ 8分享,
VEGE TEJI YA 菜豚屋,5657140e2756dd7649f43dee,魚樂分享誌•小魚,愛食記部落客(707篇食記),0,菜豚屋  VEGE TEJI YA 八德店｜新鮮無農藥生菜吃到飽表示讚賞分享開啟食記›,
VEGE TEJI YA 菜豚屋,5670d70e699b6e6f8cc34c7a,Sharon Lu,銀級會員(19則評論),4.5,👍👍👍+ 6分享,
VEGE TEJI YA 菜豚屋,5751520d2756dd42934d51e1,覓食屁,金級會員(68則評論),0,表示讚賞分享,
VEGE TEJI YA 菜豚屋,54ac229cd4fdab6eca38e0ea,愛吃鬼芸芸,愛食記部落客(2503篇食記),0,再訪菜豚屋，品質超好的生菜包烤肉就是讚，芝麻葉可續！+ 3分享開啟食記›,
VEGE TEJI YA 菜豚屋,5b1410912261393d429c6e1d,郭冠景,(1則評論),4.5,吃得飽，肉質很棒，菜很好吃！+ 2分享,
VEGE TEJI YA 菜豚屋,53fa2ed3d4fdab484052fe14,方圓大師,愛食記部落客(74篇食記),4,台北八德 // VEJI TEJI YA 菜豚屋 日韓混搭的好吃燒肉 新推出雙人套餐好滿足 聖誕跨年或聚餐都ＯＫ的啦+ 2分享開啟食記›,
VEGE TEJI YA 菜豚屋,58c698c6699b6e443bf25da8,_food.travel,(6則評論),0, VEGE TEJI YA 菜豚屋 沉浸在滿滿都是肉的氛圍 表示讚賞分享開啟食記›,
VEGE TEJI YA 菜豚屋,56d7b878699b6e172a24afad,站在這裡,愛食記部落客(75篇食記),3,"菜豚屋 VEGE-TEJI-YA 八德店, 韓式烤五花肉吃得你不要不要！+ 2分享開啟食記›",
VEGE TEJI YA 菜豚屋,54abb439d4fdab62075d706b,冰淇淋妹,愛食記部落客(574篇食記),0,VEGETEJIYA菜豚屋 八德店 女生最愛有機生菜燒烤 中午限定起司達卡比+ 4分享開啟食記›,
VEGE TEJI YA 菜豚屋,57053a87699b6e434ed60be8,克萊兒玩樂地圖 ü,(4則評論),4,菜豚屋-新鮮生菜無限量供應，吃肉配菜才是王道表示讚賞分享開啟食記›,
VEGE TEJI YA 菜豚屋,58d0101df524681705c6322d,Emery,(3則評論),5,五花肉搭配多種配菜，新奇又好吃！！+ 8分享,
VEGE TEJI YA 菜豚屋,562c3a322756dd2046b2da14,Grace Liu,(3則評論),0,還不錯！但用餐時間太短～表示讚賞分享,
VEGE TEJI YA 菜豚屋,55683c55699b6e558c44d50b,Athena娜娜🍦🍭🌸,愛食記部落客(310篇食記),0,台北 ▌菜豚屋VEGE TEJI YA 八德店 來自日本的韓式燒肉 還有創新吃法+ 6分享開啟食記›,
VEGE TEJI YA 菜豚屋,55b73e172756dd6d16de1d24,Ro妞x東哥,(2則評論),0,VEGE TEJI YA菜豚屋 日式韓國燒肉 有機生菜隨你搭配！+ 1分享開啟食記›,
VEGE TEJI YA 菜豚屋,55dc11a3699b6e4b680fe980,路西達走透透旅行手札,愛食記部落客(401篇食記),0,菜豚屋 新鮮有機生菜包豬五花 結合日韓的風味燒肉（八德店）+ 4分享開啟食記›,
VEGE TEJI YA 菜豚屋,554c6d7d699b6e3316d847a3,冰蹦拉 美食旅行🍰🍧,愛食記部落客(285篇食記),0,菜豚屋 意想不到的日式韓國生菜包肉 每一樣都爆炸好吃還不貴 大推+ 94分享開啟食記›,
VEGE TEJI YA 菜豚屋,549432c5d4fdab0f73fcd429,寶兒的Life,愛食記部落客(364篇食記),0,捷運忠孝復興站│VEGE TEJI YA菜豚屋(八德店)有機生菜包肉，大口吃肉吧+ 7分享開啟食記›,
VEGE TEJI YA 菜豚屋,556570d72756dd3945a3381c,壞波妞,愛食記部落客(801篇食記),0,vegetejiya菜豚屋．日本來的韓式燒肉，大口吃肉配有機生菜!+ 3分享開啟食記›,
VEGE TEJI YA 菜豚屋,54cf83cd2756dd416a4f3fe7,Ireneの美食鋪子,愛食記部落客(1085篇食記),0,【VEGE TEJI YA 菜豚屋】有機生菜包肉~菜菜吃到飽!+ 13分享開啟食記›,
VEGE TEJI YA 菜豚屋,54f3ab362756dd16a5214d5f,小食怪的大天堂,愛食記部落客(112篇食記),0,呵呵真的要走比較久~剛好吃飽可以走路消化XD表示讚賞分享,
VEGE TEJI YA 菜豚屋,551829282756dd57319faf83,張卉心,(7則評論),0,非常推!  今日去吃 店內非常歡樂 服務態度很好! 東西也很好吃! 只是地點離捷運有段小距離表示讚賞分享,
VEGE TEJI YA 菜豚屋,53a466a76f345b73b0ed059a,周花花，甲飽沒,愛食記部落客(1680篇食記),0,VEGE TEJI YA菜豚屋 有機生菜包肉的一萬種吃法！日韓美食隨你搭 東區聚會餐廳推薦+ 11分享開啟食記›,
YABI KITCHEN,5a51f34723679c5a883ab5ea,丸美人蔘,愛食記部落客(208篇食記),4.5,台北美食/微風南山 YABI kitchen 拉餅/豬肚煲湯/酥炸檸檬魚 創意泰式料理+ 3分享開啟食記›,
YABI KITCHEN,5d8094d82261393b1ada8e41,狐狸金的日常,愛食記部落客(45篇食記),4,YABI KITCHEN 瓦城集團打造全新品牌南洋風味料理 微風南山初登場 新、馬、泰、印度料理一網打盡表示讚賞分享開啟食記›,
YABI KITCHEN,55ef063f699b6e14fb9dabb3,吃是幸福的事情,銀級會員(24則評論),4.5,人多聚會可以吃的盡興價位偏中上滿不錯吃的+ 1分享,
YABI KITCHEN,548ea622d4fdab0987fb7e73,謝荷莉探索食界,紫級會員(221則評論),5,好吃，值得特地去吃。+ 2分享,
YABI KITCHEN,54cbaee52756dd349e0323e4,Maruko與美食有個約會,愛食記部落客(1148篇食記),0,瓦城旗下最美的南洋餐廳最愛越式咖啡排骨+ 2分享開啟食記›,
YABI KITCHEN,54b114cad4fdab6e505f89ec,淺藍,愛食記部落客(1325篇食記),0, YABI KITCHEN～瓦城集團新品牌亞洲南洋料理聚餐合菜+ 3分享開啟食記›,
YABI KITCHEN,5801dd76699b6e3938dd9aca,Kate愛美食,(7則評論),4.5,台北信義區美食 微風南山 瓦城品牌再一發！第七品牌 YABI KITCHEN 。跨國界亞洲美食集聚一堂，亞洲旅行風味震撼你的味蕾表示讚賞分享開啟食記›,
YABI KITCHEN,5a44e5a4f524685bab654044,Lucille Lu,(1則評論),5,😋😋👍🏻👍🏻+ 1分享,
YABI KITCHEN,56cbf8b3699b6e0f4e539e5d,小美叮叮_旅遊看世界,愛食記部落客(365篇食記),4,YABI KITCHEN｜微風南山｜信義區｜瓦城｜表示讚賞分享開啟食記›,
YABI KITCHEN,556c9fdd2756dd6e3c0d324a,小妞的生活旅程,愛食記部落客(666篇食記),0,"YABI KITCHEN,瓦城泰統集團全新第七品牌主打南洋菜系,微風南山2樓+ 8分享開啟食記›",
YABI KITCHEN,5364740040d18d2397752d8a,Angelababy享樂日記,愛食記部落客(1627篇食記),0,微風南山美食｜YABI KITCHEN 全球首店 亞洲旅行風味？ 2.0版YABI海南雞 超濃郁咖哩燒雞 爆漿椰子包 讀者優惠 免費送200元商品禮券+ 1分享開啟食記›,
怪獸小雞排,5a7afe5123679c5b36dac5c7,郭凱開,愛食記部落客(117篇食記),4.5,怪獸小雞排X台北雞排X台北士林夜市雞排X多種平價炸物X冷泡茶飲品表示讚賞分享開啟食記›,
怪獸小雞排,5ad0d2fcf524684e2a8f6087,妃靜,愛食記部落客(279篇食記),4.5,台北雞排-怪獸小雞排 x MSGP.蒜香黃雞排、麻香紅雞排.士林夜市美食.士林夜市小吃.近劍潭捷運站+ 2分享開啟食記›,
怪獸小雞排,53bce181d4fdab09ca38792e,郭純年,銀級會員(13則評論),0,激推！！蒜香雞排充滿蒜香鮮嫩多汁，麻辣雞排香麻辛香也很juice而且雞肉品質極佳，整個就是好吃到不行，冒著嘴巴被雞汁燙破皮的風險，也要大口咬下才過癮啊！表示讚賞分享,
